id,name,avg_resp_time,avg # comms per req,total pages,total requests,# awaiting response,# awaiting appeal,# fix required,# payment required,# rejected,# no responsive docs,# completed,# partially completed,# withdrawn
27983,"Port Allegany, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
16421,"Port Allen, LA",0,0,0,0,0,0,0,0,0,0,0,0,0
8480,"Port Angeles, WA",0,0,0,0,0,0,0,0,0,0,0,0,0
2955,"Port Aransas, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
2956,"Port Arthur, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
16915,"Port Austin, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
16354,"Port Barre, LA",0,0,0,0,0,0,0,0,0,0,0,0,0
11201,"Port Barrington, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
11312,"Port Byron, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
22359,"Port Byron, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
28109,"Port Carbon, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
22897,"Port Chester, NY",88,11,191,12,1,0,3,1,0,0,10,0,0
28110,"Port Clinton, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
25859,"Port Clinton, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
16521,"Port Deposit, MD",0,0,0,0,0,0,0,0,0,0,0,0,0
22335,"Port Dickinson, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
32785,"Port Edwards, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
24308,"Port Emma, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
24309,"Porter, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
33362,"Porter, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
23276,"Porter, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
28622,"Porter, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
17410,"Porter, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
6363,"Porter, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
12702,"Porter, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
1715,"Porter, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
26266,"Porter, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
27218,"Porter, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
12273,"Porter County, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
5365,"Porterdale, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
33229,"Porterfield, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
27561,"Portersville, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
3382,"Porterville, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
19577,"Port Gibson, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
9452,"Port Heiden, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
22442,"Port Henry, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
16916,"Port Hope, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
18191,"Port Hope, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
3381,"Port Hueneme, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
17171,"Port Huron, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
9907,"Portia, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
14747,"Portis, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
30720,"Port Isabel, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
25971,"Port Jefferson, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
22834,"Port Jefferson, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
22682,"Port Jervis, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
171,"Portland, ME",14,2,29,7,0,0,0,1,0,4,3,0,0
32983,"Portland, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
5632,"Portland, CT",0,0,0,0,0,0,0,0,0,0,0,0,0
23967,"Portland, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
16933,"Portland, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
23018,"Portland, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
12524,"Portland, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
9666,"Portland, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Portland, OR",7,10,204,15,0,0,4,2,1,3,1,1,0
12180,"Portland, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
2958,"Portland, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
29479,"Portland, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
28052,"Portland, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
30559,"Portland, TN",0,0,0,0,0,0,0,0,0,0,0,0,0
2957,"Port Lavaca, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
22506,"Port Leyden, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
9365,"Port Lions, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
27624,"Port Matilda, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
31125,"Port Neches, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
3383,"Portola, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
3384,"Portola Valley, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
10399,"Port Orange, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
8481,"Port Orchard, WA",0,0,0,0,0,0,0,0,0,0,0,0,0
6685,"Port Orford, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
22128,"Port Republic, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
10310,"Port Richey, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
27860,"Port Royal, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
31895,"Port Royal, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
2459,"Port Royal, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
17193,"Port Sanilac, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
17935,"Port Sheldon, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
2214,"Portsmouth, RI",39,3,1753,20,2,0,2,0,0,0,22,2,0
17357,"Portsmouth, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
14066,"Portsmouth, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
25954,"Portsmouth, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
32073,"Portsmouth, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
3975,"Portsmouth, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
1065,"Portsmouth County, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
10605,"Port St Joe, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
10365,"Port St Lucie, FL",0,11,40,1,4,0,0,0,0,0,0,1,0
16525,"Port Tobacco, MD",0,0,0,0,0,0,0,0,0,0,0,0,0
8482,"Port Townsend, WA",0,0,0,0,0,0,0,0,0,0,0,0,0
22348,"Portville, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
16287,"Port Vincent, LA",0,0,0,0,0,0,0,0,0,0,0,0,0
27386,"Port Vue, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
26036,"Port Washington, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
8777,"Port Washington, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
22598,"Port Washington North, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
5363,"Port Wentworth, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
25340,"Port William, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
32847,"Port Wing, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
27023,"Porum, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
19436,"Posen, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
17155,"Posen, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
10971,"Posen, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
12917,"Posey, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
12274,"Posey County, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
12710,"Poseyville, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
30943,"Post, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
10823,"Post Falls, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
31160,"Post Oak Bend City, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
13294,"Postville, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
26932,"Poteau, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
30627,"Poteet, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
31541,"Poth, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
10837,"Potlatch, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
11365,"Potomac, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
20866,"Potosi, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
15257,"Potosi, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
32499,"Potosi, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
22756,"Potsdam, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
24310,"Potsdam, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
25797,"Potsdam, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
15062,"Pottawatomie, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
14299,"Pottawatomie County, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
26647,"Pottawatomie County, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
13260,"Pottawattamie County, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
12592,"Pottawattamie Park, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
23585,"Potter, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
24049,"Potter, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
28400,"Potter, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
32405,"Potter, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
21228,"Potter, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
27307,"Potter County, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
29993,"Potter County, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
2722,"Potter County, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
16857,"Potterville, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
30954,"Pottsboro, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
19693,"Potts Camp, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
28027,"Pottstown, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
28111,"Pottsville, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
10033,"Pottsville, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
14386,"Potwin, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
22419,"Poughkeepsie, NY",78,25,383,12,5,0,15,0,0,1,9,0,0
5366,"Poulan, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
8483,"Poulsbo, WA",0,0,0,0,0,0,0,0,0,0,0,0,0
3678,"Poultney, VT",0,0,0,0,0,0,0,0,0,0,0,0,0
32574,"Pound, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
32047,"Pound, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
23566,"Pound Ridge, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Poway, CA",6,4,21,1,0,0,0,0,0,0,1,0,0
15985,"Powderly, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
21115,"Powder River County, MT",0,0,0,0,0,0,0,0,0,0,0,0,0
5367,"Powder Springs, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
31313,"Powell, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
33610,"Powell, WY",0,0,0,0,0,0,0,0,0,0,0,0,0
29510,"Powell, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
15065,"Powell, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
17774,"Powell, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
9160,"Powell, AL",0,0,0,0,0,0,0,0,0,0,0,0,0
25452,"Powell, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
15633,"Powell County, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
21116,"Powell County, MT",0,0,0,0,0,0,0,0,0,0,0,0,0
30481,"Powells Crossroads, TN",0,0,0,0,0,0,0,0,0,0,0,0,0
4415,"Powellsville, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
10688,"Power County, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
6686,"Powers, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
18304,"Powers, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
17047,"Powers, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
24643,"Powers, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
23701,"Powers Lake, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
20601,"Powersville, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
13261,"Poweshiek County, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
9914,"Powhatan, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
16308,"Powhatan, LA",0,0,0,0,0,0,0,0,0,0,0,0,0
1017,"Powhatan County, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
25278,"Powhatan Point, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
14376,"Powhattan, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
6364,"Pownal, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
3679,"Pownal, VT",0,0,0,0,0,0,0,0,0,0,0,0,0
9829,"Poyen, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
33504,"Poygan, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
32421,"Poynette, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
31046,"Poynor, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
33496,"Poy Sippi, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
26949,"Prague, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
21570,"Prague, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
20911,"Prairie, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
24521,"Prairie, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
11542,"Prairie, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
15220,"Prairie, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
29928,"Prairie, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
26285,"Prairie, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
12996,"Prairie, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
13827,"Prairieburg, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
29411,"Prairie Center, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
24994,"Prairie Centre, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
6687,"Prairie City, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
11192,"Prairie City, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
13746,"Prairie City, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
21117,"Prairie County, MT",0,0,0,0,0,0,0,0,0,0,0,0,0
9638,"Prairie County, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
21863,"Prairie Creek, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
11875,"Prairie Creek, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
13155,"Prairie Creek, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
15089,"Prairie Dog, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
21809,"Prairie Dog, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
8779,"Prairie du Chien, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
12048,"Prairie Du Long, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
11302,"Prairie Du Rocher, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
32687,"Prairie Du Sac, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
32386,"Prairie Farm, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
11712,"Prairie Green, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
11202,"Prairie Grove, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
10117,"Prairie Grove, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
20148,"Prairie Home, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
21864,"Prairie Island, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
19218,"Prairie Lake, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
32825,"Prairie Lake, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
17665,"Prairie Ronde, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
23729,"Prairie Rose, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
11489,"Prairieton, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
13156,"Prairieton, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
14763,"Prairie View, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
2031,"Prairie View, TX",34,8,926,2,1,0,0,0,0,0,2,0,0
29429,"Prairie View, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
19401,"Prairie View, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
14589,"Prairie Village, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
18253,"Prairieville, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
17344,"Prairieville, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
29339,"Prairiewood, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
20120,"Prathersville, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
29678,"Pratt, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
14780,"Pratt, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
32222,"Pratt, WV",0,0,0,0,0,0,0,0,0,0,0,0,0
24564,"Pratt, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
1716,"Pratt, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
14300,"Pratt County, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
23477,"Prattsburgh, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
9831,"Prattsville, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
23175,"Prattsville, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
752,"Prattville, AL",168,10,20,2,0,0,0,0,0,0,2,0,0
18469,"Preble, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
23075,"Preble, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
12861,"Preble, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
25195,"Preble County, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
11966,"Preemption, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
31131,"Premont, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
32643,"Prentice, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
19648,"Prentiss, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
19507,"Prentiss County, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
18453,"Prescott, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
9505,"Prescott, AZ",0,0,0,0,0,0,0,0,0,0,0,0,0
6688,"Prescott, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
9985,"Prescott, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
24773,"Prescott, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
8484,"Prescott, WA",0,0,0,0,0,0,0,0,0,0,0,0,0
13290,"Prescott, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
8780,"Prescott, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
17134,"Prescott, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
14633,"Prescott, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
9511,"Prescott Valley, AZ",0,0,0,0,0,0,0,0,0,0,0,0,0
30117,"Presho, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
29116,"President, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
31358,"Presidio, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
2723,"Presidio County, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
17948,"Presque Isle, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
33455,"Presque Isle, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
6365,"Presque Isle, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
16734,"Presque Isle County, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
8959,"Preston, NV",0,0,0,0,0,0,0,0,0,0,0,0,0
23042,"Preston, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
16506,"Preston, MD",0,0,0,0,0,0,0,0,0,0,0,0,0
32798,"Preston, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
29292,"Preston, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
12034,"Preston, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
5633,"Preston, CT",0,0,0,0,0,0,0,0,0,0,0,0,0
13733,"Preston, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
5368,"Preston, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
20250,"Preston, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
14781,"Preston, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
10784,"Preston, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
1717,"Preston, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
29157,"Preston, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
24748,"Preston, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
21539,"Preston, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
32130,"Preston County, WV",15,3,3,2,0,0,1,0,0,1,0,0,0
19125,"Preston Lake, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
15745,"Prestonsburg, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
15720,"Prestonville, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
14795,"Pretty Prairie, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
24429,"Pretty Rock, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
33168,"Price, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
31639,"Price, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
28950,"Price, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
8624,"Price County, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
944,"Priceville, AL",282,18,0,1,0,0,0,0,0,0,0,0,1
910,"Prichard, AL",0,18,0,1,0,0,0,0,0,0,0,0,0
10737,"Priest River, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
30721,"Primera, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
13938,"Primghar, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
8960,"Primm, NV",0,0,0,0,0,0,0,0,0,0,0,0,0
24873,"Primrose, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
22012,"Primrose, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
32964,"Primrose, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
1018,"Prince Edward County, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
1019,"Prince George County, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
328,"Prince George's County, MD",48,4,1,3,0,0,0,0,0,4,0,0,0
12540,"Princes Lakes, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
16616,"Princess Anne, MD",0,0,0,0,0,0,0,0,0,0,0,0,0
8781,"Princeton, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
30779,"Princeton, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
14056,"Princeton, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
14504,"Princeton, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
10925,"Princeton, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
12434,"Princeton, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
15696,"Princeton, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
4416,"Princeton, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
6366,"Princeton, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
1718,"Princeton, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
20430,"Princeton, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
629,"Princeton, MA",8,2,0,1,0,0,0,0,0,0,0,0,0
32273,"Princeton, WV",0,0,0,0,0,0,0,0,0,0,0,0,0
7166,"Princeton[note 1], NJ",2,6,0,1,0,0,0,0,0,0,3,0,0
23438,"Princetown, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
11280,"Princeville, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
2128,"Princeville, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
4417,"Princeville, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
410,"Prince William County, VA",3,2,0,2,0,0,1,0,0,1,0,0,0
6689,"Prineville, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
27953,"Pringle, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
30043,"Pringle, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
1719,"Prinsburg, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
18220,"Prior, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
1720,"Prior Lake, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
5948,"Pritchett, CO",0,0,0,0,0,0,0,0,0,0,0,0,0
3680,"Proctor, VT",0,0,0,0,0,0,0,0,0,0,0,0,0
1721,"Proctor, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
4418,"Proctorville, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
25690,"Proctorville, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
31055,"Progreso, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
31061,"Progreso Lakes, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
25070,"Progress, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
14166,"Promise City, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
28230,"Prompton, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
24835,"Prophets, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
11388,"Prophetstown, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
5634,"Prospect, CT",0,0,0,0,0,0,0,0,0,0,0,0,0
15892,"Prospect, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
24727,"Prospect, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
29724,"Prospect, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
22636,"Prospect, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
15013,"Prospect, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
25764,"Prospect, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
6367,"Prospect, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
27562,"Prospect, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
11003,"Prospect Heights, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
7167,"Prospect Park, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
27754,"Prospect Park, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
29441,"Prosper, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
30780,"Prosper, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
2460,"Prosperity, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
24774,"Prosperity, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
